,lien,Energie,Kilométrage,Puissance,Année,Mois,saison,Boite,Region,Modèle,Marque,carrosserie,prix,EUR,USD
11076,www.tayara.tn,Essence,195000.0,9.0,2009.0,2.0,hiver,Automatique,Ben arous,Classe C,Mercedes-Benz,Berline,60000.0,18539.7,20204.76
11077,www.tayara.tn,Essence,115000.0,5.0,2016.0,2.0,hiver,Manuelle,Nabeul,Golf,Volkswagen,Berline,52000.0,16067.740000000002,17510.792
11078,www.tayara.tn,Essence,189000.0,7.0,2005.0,2.0,hiver,Manuelle,Tunis,Serie 1,BMW,Berline,28500.0,8806.3575,9597.261
11079,www.tayara.tn,Essence,180000.0,5.0,2010.0,2.0,hiver,Manuelle,Ben arous,206,Peugeot,Compacte,18000.0,5561.910000000001,6061.428
11080,www.tayara.tn,Essence,136000.0,5.0,2014.0,2.0,hiver,Manuelle,Ariana,Golf 7,Volkswagen,Berline,48000.0,14831.76,16163.807999999999
11081,www.tayara.tn,Essence,37000.0,5.0,2021.0,2.0,hiver,Manuelle,Tunis,I 10,Hyundai,Compacte,18.0,5.56191,6.061427999999999
11082,www.tayara.tn,Essence,107.0,5.0,2014.0,2.0,hiver,Manuelle,Sousse,Rio,Kia,Berline,123.0,38.006385,41.419758
11083,www.tayara.tn,Diesel,123.0,5.0,2017.0,2.0,hiver,Automatique,Ariana,Tiguan,Volkswagen,4 x 4,1350.0,417.14325,454.6071
11084,www.tayara.tn,Essence,100000.0,5.0,2014.0,2.0,hiver,Manuelle,Manouba,C,Citroen,Berline,23500.0,7261.382500000001,7913.531
11085,www.tayara.tn,Essence,119000.0,7.0,2013.0,2.0,hiver,Manuelle,Ariana,Serie 1,BMW,Berline,51.0,15.758745000000001,17.174046
11086,www.tayara.tn,Essence,157000.0,5.0,2012.0,2.0,hiver,Manuelle,Ben arous,C3,Citroen,Compacte,24500.0,7570.3775000000005,8250.277
11087,www.tayara.tn,Essence,159000.0,6.0,2014.0,2.0,hiver,Manuelle,Ariana,Classe A,Mercedes-Benz,Berline,57500.0,17767.2125,19362.895
11088,www.tayara.tn,Diesel,0.0,8.0,2016.0,2.0,hiver,Manuelle,Nabeul,Hi Ace,Toyota,Compacte,37000.0,11432.815,12459.601999999999
11089,www.tayara.tn,Essence,160000.0,7.0,2000.0,2.0,hiver,Manuelle,Tunis,19,Renault,Berline,9500.0,2935.4525000000003,3199.087
11090,www.tayara.tn,Essence,180000.0,5.0,2011.0,2.0,hiver,Manuelle,Tataouine,Symbol,Renault,Compacte,25000.0,7724.875000000001,8418.65
11091,www.tayara.tn,Essence,0.0,5.0,2019.0,2.0,hiver,Manuelle,Sidi Bouzid,Polo,Volkswagen,Cabriolet,350.0,108.14825,117.8611
11092,www.tayara.tn,Diesel,110000.0,4.0,2016.0,2.0,hiver,Manuelle,Sousse,208,Peugeot,Compacte,38800.0,11989.006000000001,13065.7448
11093,www.tayara.tn,Essence,202689.0,5.0,2011.0,2.0,hiver,Manuelle,Sousse,C3,Citroen,Compacte,24.0,7.4158800000000005,8.081904
11094,www.tayara.tn,Diesel,240.0,7.0,2009.0,2.0,hiver,Manuelle,Ariana,Serie 1,BMW,Compacte,33000.0,10196.835000000001,11112.618
11095,www.tayara.tn,Essence,110000.0,5.0,2016.0,2.0,hiver,Manuelle,Sousse,308,Peugeot,Berline,44800.0,13842.976,15086.2208
11096,www.tayara.tn,Essence,78000.0,5.0,2018.0,2.0,hiver,Manuelle,Tunis,Logan,Dacia,Berline,1.0,0.308995,0.336746
11097,www.tayara.tn,Essence,79000.0,4.0,2017.0,2.0,hiver,Manuelle,Gabes,Panda,Fiat,Berline,27500.0,8497.362500000001,9260.515
11098,www.tayara.tn,Diesel,300000.0,7.0,2013.0,2.0,hiver,Automatique,Sousse,Serie 3,BMW,Berline,67000.0,20702.665,22561.982
11099,www.tayara.tn,Essence,53000.0,7.0,2017.0,2.0,hiver,Manuelle,Tunis,Autres,Autres,4 x 4,42500.0,13132.2875,14311.705
11100,www.tayara.tn,Essence,112000.0,5.0,2018.0,2.0,hiver,Manuelle,Sousse,Clio,Renault,Berline,36000.0,11123.820000000002,12122.856
11101,www.tayara.tn,Diesel,115000.0,9.0,2017.0,2.0,hiver,Manuelle,Ben arous,Autres,Autres,4 x 4,62000.0,19157.690000000002,20878.252
11102,www.tayara.tn,Essence,46000.0,5.0,2019.0,2.0,hiver,Manuelle,Sousse,Clio,Renault,Berline,42800.0,13224.986,14412.728799999999
11103,www.tayara.tn,Essence,46000.0,5.0,2019.0,2.0,hiver,Manuelle,Sousse,Clio,Renault,Berline,42800.0,13224.986,14412.728799999999
11104,www.tayara.tn,Essence,280000.0,9.0,2013.0,2.0,hiver,Manuelle,Monastir,508,Peugeot,Berline,28000.0,8651.86,9428.887999999999
11105,www.tayara.tn,Essence,87000.0,5.0,2017.0,2.0,hiver,Manuelle,Sousse,Swift,Suzuki,Berline,30000.0,9269.85,10102.38
11106,www.tayara.tn,Essence,160000.0,6.0,2018.0,2.0,hiver,Manuelle,Ben arous,Focus,Ford,Compacte,45000.0,13904.775000000001,15153.57
11107,www.tayara.tn,Essence,88000.0,5.0,2019.0,2.0,hiver,Manuelle,Tunis,Clio,Renault,Berline,42000.0,12977.79,14143.332
11108,www.tayara.tn,Essence,166000.0,8.0,2007.0,2.0,hiver,Manuelle,Tunis,RAV 4,Toyota,4 x 4,39000.0,12050.805,13133.094
11109,www.tayara.tn,Diesel,205000.0,6.0,2009.0,2.0,hiver,Manuelle,Tunis,Passat,Volkswagen,Berline,34800.0,10753.026,11718.7608
11110,www.tayara.tn,Essence,147.0,5.0,2016.0,2.0,hiver,Manuelle,Nabeul,Yaris,Toyota,Berline,1.0,0.308995,0.336746
11111,www.tayara.tn,Essence,20000.0,5.0,2020.0,2.0,hiver,Automatique,Ben arous,Swift,Suzuki,Compacte,48000.0,14831.76,16163.807999999999
11112,www.tayara.tn,Essence,156.0,5.0,2006.0,2.0,hiver,Manuelle,Ben arous,Clio,Renault,Compacte,24.5,7.5703775,8.250277
11113,www.tayara.tn,Essence,103000.0,5.0,2018.0,2.0,hiver,Manuelle,Tunis,Grand i10,Hyundai,Compacte,31500.0,9733.3425,10607.499
11114,www.tayara.tn,Essence,154000.0,7.0,2013.0,2.0,hiver,Manuelle,Ariana,Corolla,Toyota,Berline,30000.0,9269.85,10102.38
11115,www.tayara.tn,Essence,260000.0,5.0,2014.0,2.0,hiver,Manuelle,Tunis,C,Citroen,Berline,18900.0,5840.0055,6364.4994
11116,www.tayara.tn,Essence,30000.0,6.0,2019.0,2.0,hiver,Manuelle,Ariana,Arosa,Seat,4 x 4,59000.0,18230.705,19868.014
11117,www.tayara.tn,Essence,150.0,5.0,2009.0,2.0,hiver,Manuelle,Zaghouan,Fiesta,Ford,Compacte,22800.0,7045.086,7677.8088
11118,www.tayara.tn,Essence,190.0,4.0,2004.0,2.0,hiver,Manuelle,Tunis,Polo,Volkswagen,Berline,17000.0,5252.915,5724.682
11119,www.tayara.tn,Essence,145.0,4.0,2010.0,2.0,hiver,Manuelle,Zaghouan,Clio,Renault,Compacte,25800.0,7972.071000000001,8688.0468
11120,www.tayara.tn,Essence,120000.0,5.0,2017.0,2.0,hiver,Manuelle,Ariana,Sandero,Dacia,Compacte,31000.0,9578.845000000001,10439.126
11121,www.tayara.tn,Essence,138000.0,6.0,2018.0,2.0,hiver,Manuelle,Tunis,Autres,Autres,Berline,37000.0,11432.815,12459.601999999999
11122,www.tayara.tn,Essence,90000.0,5.0,2018.0,2.0,hiver,Manuelle,Sousse,Polo,Volkswagen,Berline,33500.0,10351.3325,11280.991
11123,www.tayara.tn,Essence,212000.0,6.0,2007.0,2.0,hiver,Manuelle,Tunis,206,Peugeot,Compacte,15000.0,4634.925,5051.19
11124,www.tayara.tn,Essence,190000.0,5.0,2012.0,2.0,hiver,Manuelle,Tunis,Grande Punto,Fiat,Berline,20000.0,6179.900000000001,6734.92
11125,www.tayara.tn,Essence,91000.0,4.0,2018.0,2.0,hiver,Manuelle,Zaghouan,Polo,Volkswagen,Compacte,41300.0,12761.4935,13907.6098
11126,www.tayara.tn,Essence,130000.0,5.0,2016.0,2.0,hiver,Manuelle,Nabeul,308,Peugeot,Compacte,39900.0,12328.900500000002,13436.1654
11127,www.tayara.tn,Diesel,27300.0,6.0,2018.0,2.0,hiver,Automatique,Monastir,3008,Peugeot,Berline,1.0,0.308995,0.336746
11128,www.tayara.tn,Essence,137000.0,5.0,2013.0,2.0,hiver,Manuelle,Tunis,Polo,Volkswagen,Compacte,1.0,0.308995,0.336746
11129,www.tayara.tn,Essence,126.0,5.0,2014.0,2.0,hiver,Manuelle,Monastir,Golf,Volkswagen,Compacte,1.0,0.308995,0.336746
11130,www.tayara.tn,Essence,203000.0,6.0,2008.0,2.0,hiver,Manuelle,Tunis,Megane,Renault,Berline,22500.0,6952.387500000001,7576.785
11131,www.tayara.tn,Essence,55000.0,6.0,2016.0,2.0,hiver,Manuelle,Tunis,Leon,Seat,Compacte,50000.0,15449.750000000002,16837.3
11132,www.tayara.tn,Essence,124000.0,6.0,2010.0,2.0,hiver,Manuelle,Tunis,Serie 1,BMW,Compacte,42000.0,12977.79,14143.332
11133,www.tayara.tn,Essence,71000.0,4.0,2014.0,2.0,hiver,Manuelle,Ariana,I 10,Hyundai,Compacte,26200.0,8095.669000000001,8822.7452
11134,www.tayara.tn,Essence,83000.0,4.0,2018.0,2.0,hiver,Automatique,Ben arous,500,Fiat,Compacte,34500.0,10660.327500000001,11617.737
11135,www.tayara.tn,Essence,105000.0,7.0,2015.0,2.0,hiver,Manuelle,Tunis,500X,Fiat,4 x 4,57900.0,17890.8105,19497.593399999998
11136,www.tayara.tn,Essence,152000.0,7.0,2012.0,2.0,hiver,Manuelle,Ariana,Serie 3,BMW,Berline,53000.0,16376.735,17847.538
11137,www.tayara.tn,Essence,113.0,5.0,2015.0,2.0,hiver,Manuelle,Sousse,C,Citroen,Berline,24000.0,7415.88,8081.9039999999995
11138,www.tayara.tn,Essence,177000.0,4.0,2012.0,2.0,hiver,Manuelle,Tunis,206,Peugeot,Berline,23000.0,7106.885,7745.157999999999
11139,www.tayara.tn,Essence,36700.0,4.0,2018.0,2.0,hiver,Manuelle,Tunis,Yaris,Toyota,Compacte,37000.0,11432.815,12459.601999999999
11140,www.tayara.tn,Diesel,330.0,10.0,2007.0,2.0,hiver,Automatique,Mahdia,Classe E,Mercedes-Benz,Compacte,40.0,12.3598,13.46984
11141,www.tayara.tn,Essence,132000.0,6.0,2012.0,2.0,hiver,Manuelle,Ariana,C4,Citroen,Compacte,32000.0,9887.84,10775.872
11142,www.tayara.tn,Essence,180.0,5.0,2009.0,2.0,hiver,Manuelle,Sousse,Clio,Renault,Berline,25800.0,7972.071000000001,8688.0468
11143,www.tayara.tn,Essence,0.0,4.0,2020.0,2.0,hiver,Manuelle,Ariana,Ibiza,Seat,Compacte,650.0,200.84675000000001,218.8849
11144,www.tayara.tn,Diesel,1.0,4.0,2010.0,2.0,hiver,Manuelle,Ben arous,206+,Peugeot,Compacte,1.0,0.308995,0.336746
11145,www.tayara.tn,Essence,246000.0,7.0,2004.0,2.0,hiver,Manuelle,Tunis,A3,Audi,Compacte,24500.0,7570.3775000000005,8250.277
11146,www.tayara.tn,Essence,92000.0,5.0,2012.0,2.0,hiver,Manuelle,Tunis,Golf,Volkswagen,Compacte,39800.0,12298.001,13402.4908
11147,www.tayara.tn,Diesel,233000.0,5.0,2013.0,2.0,hiver,Manuelle,Sfax,Partner,Peugeot,Berline,25000.0,7724.875000000001,8418.65
11148,www.tayara.tn,Essence,160000.0,7.0,2014.0,2.0,hiver,Manuelle,Tunis,Serie 3,BMW,Berline,57900.0,17890.8105,19497.593399999998
11149,www.tayara.tn,Essence,130000.0,6.0,2015.0,2.0,hiver,Manuelle,Tunis,Leon,Seat,Compacte,44000.0,13595.78,14816.823999999999
11150,www.tayara.tn,Essence,81000.0,5.0,2016.0,2.0,hiver,Manuelle,Tunis,C4,Citroen,Compacte,36900.0,11401.915500000001,12425.9274
11151,www.tayara.tn,Essence,390000.0,9.0,2007.0,2.0,hiver,Manuelle,Tunis,Classe CLK,Mercedes-Benz,Compacte,34000.0,10505.83,11449.364
11152,www.tayara.tn,Essence,171000.0,5.0,2016.0,2.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,25000.0,7724.875000000001,8418.65
11153,www.tayara.tn,Essence,119000.0,5.0,2013.0,2.0,hiver,Manuelle,Tunis,301,Peugeot,Berline,25000.0,7724.875000000001,8418.65
11154,www.tayara.tn,Essence,63000.0,5.0,2018.0,2.0,hiver,Automatique,Tunis,I 10,Hyundai,Compacte,36900.0,11401.915500000001,12425.9274
11155,www.tayara.tn,Essence,172000.0,4.0,2009.0,2.0,hiver,Manuelle,Sfax,Panda,Fiat,Berline,21500.0,6643.392500000001,7240.039
11156,www.tayara.tn,Essence,239000.0,4.0,2002.0,2.0,hiver,Manuelle,Ben arous,206,Peugeot,Compacte,16000.0,4943.92,5387.936
11157,www.tayara.tn,Essence,152.0,5.0,2015.0,2.0,hiver,Manuelle,Nabeul,Yaris Verso,Toyota,Berline,34500.0,10660.327500000001,11617.737
11158,www.tayara.tn,Essence,20000.0,6.0,2010.0,2.0,hiver,Manuelle,Tunis,2008,Peugeot,Berline,70000.0,21629.65,23572.219999999998
11159,www.tayara.tn,Essence,198000.0,5.0,2011.0,2.0,hiver,Manuelle,Sousse,Clio,Renault,Compacte,29000.0,8960.855000000001,9765.634
11160,www.tayara.tn,Essence,220000.0,5.0,2006.0,2.0,hiver,Manuelle,Tunis,C2,Citroen,Berline,16500.0,5098.4175000000005,5556.309
11161,www.tayara.tn,Essence,84000.0,6.0,2016.0,2.0,hiver,Manuelle,Tunis,Leon,Seat,Compacte,46000.0,14213.77,15490.315999999999
11162,www.tayara.tn,Essence,84000.0,6.0,2016.0,2.0,hiver,Manuelle,Tunis,Leon,Seat,Compacte,46000.0,14213.77,15490.315999999999
11163,www.tayara.tn,Diesel,148800.0,5.0,2013.0,2.0,hiver,Automatique,Manouba,Golf 7,Volkswagen,Compacte,42900.0,13255.8855,14446.4034
11164,www.tayara.tn,Diesel,18000.0,8.0,2016.0,2.0,hiver,Manuelle,Beja,D,Isuzu,4 x 4,64000.0,19775.68,21551.744
11165,www.tayara.tn,Essence,21.8,5.0,2019.0,2.0,hiver,Automatique,Sousse,Picanto,Kia,Compacte,41300.0,12761.4935,13907.6098
11166,www.tayara.tn,Essence,73.0,4.0,2015.0,2.0,hiver,Manuelle,Bizerte,C4,Citroen,Compacte,42.0,12.97779,14.143332
11167,www.tayara.tn,Diesel,77.0,4.0,2015.0,2.0,hiver,Manuelle,Bizerte,308,Peugeot,Compacte,48500.0,14986.257500000002,16332.180999999999
11168,www.tayara.tn,Essence,408.0,5.0,2015.0,2.0,hiver,Manuelle,Bizerte,Symbol,Renault,Berline,26500.0,8188.3675,8923.769
11169,www.tayara.tn,Essence,92000.0,5.0,2017.0,2.0,hiver,Automatique,Ben arous,Baleno,Suzuki,Berline,36500.0,11278.317500000001,12291.229
11170,www.tayara.tn,Diesel,156000.0,5.0,2018.0,2.0,hiver,Manuelle,Tunis,Partner,Peugeot,Compacte,111.0,34.298445,37.378806
11171,www.tayara.tn,Essence,104000.0,5.0,2016.0,2.0,hiver,Manuelle,Sousse,DS3,DS,Compacte,34800.0,10753.026,11718.7608
11172,www.tayara.tn,Diesel,285000.0,10.0,2010.0,2.0,hiver,Automatique,Manouba,Captiva,Chevrolet,4 x 4,37900.0,11710.9105,12762.6734
11173,www.tayara.tn,Essence,145617.0,6.0,2011.0,2.0,hiver,Manuelle,Ben arous,Berlingo,Citroen,Berline,25000.0,7724.875000000001,8418.65
11174,www.tayara.tn,Essence,3000.0,7.0,2021.0,2.0,hiver,Automatique,Ariana,Ibiza,Seat,Compacte,60.0,18.5397,20.20476
11175,www.tayara.tn,Essence,230.0,4.0,2003.0,2.0,hiver,Manuelle,Kairouan,Polo,Volkswagen,Berline,16500.0,5098.4175000000005,5556.309
11176,www.tayara.tn,Essence,130.0,4.0,2018.0,2.0,hiver,Manuelle,Ben arous,Panda,Fiat,Compacte,31000.0,9578.845000000001,10439.126
11177,www.tayara.tn,Diesel,233000.0,5.0,2006.0,2.0,hiver,Manuelle,Monastir,Megane,Renault,Berline,18200.0,5623.709000000001,6128.7771999999995
11178,www.tayara.tn,Essence,116000.0,6.0,2016.0,2.0,hiver,Automatique,Ben arous,Focus,Ford,Compacte,42000.0,12977.79,14143.332
11179,www.tayara.tn,Essence,137000.0,4.0,2017.0,2.0,hiver,Manuelle,Ben arous,Ibiza,Seat,Compacte,33000.0,10196.835000000001,11112.618
11180,www.tayara.tn,Essence,200000.0,6.0,2012.0,2.0,hiver,Manuelle,Ben arous,Golf 6,Volkswagen,Compacte,39500.0,12205.302500000002,13301.466999999999
11181,www.tayara.tn,Essence,88000.0,6.0,2019.0,2.0,hiver,Manuelle,Ben arous,Arosa,Seat,Compacte,55000.0,16994.725000000002,18521.03
11182,www.tayara.tn,Essence,61000.0,6.0,2019.0,2.0,hiver,Manuelle,Ben arous,Megane,Renault,Berline,55000.0,16994.725000000002,18521.03
11183,www.tayara.tn,Essence,108000.0,5.0,2014.0,2.0,hiver,Manuelle,Ben arous,Clio,Renault,Compacte,34500.0,10660.327500000001,11617.737
11184,www.tayara.tn,Essence,114000.0,6.0,2014.0,2.0,hiver,Manuelle,Ben arous,Golf 7,Volkswagen,Compacte,55000.0,16994.725000000002,18521.03
11185,www.tayara.tn,Essence,77000.0,5.0,2018.0,2.0,hiver,Manuelle,Ben arous,I 20,Hyundai,Compacte,42000.0,12977.79,14143.332
11186,www.tayara.tn,Essence,136000.0,7.0,2010.0,2.0,hiver,Manuelle,Sousse,Cerato,Kia,Compacte,28500.0,8806.3575,9597.261
11187,www.tayara.tn,Essence,200000.0,7.0,2010.0,2.0,hiver,Manuelle,Sousse,A4,Audi,Berline,34.5,10.660327500000001,11.617737
11188,www.tayara.tn,Essence,140000.0,4.0,2007.0,2.0,hiver,Manuelle,Sfax,Palio,Fiat,Compacte,15200.0,4696.724,5118.5392
11189,www.tayara.tn,Essence,210000.0,7.0,2008.0,2.0,hiver,Automatique,Tunis,A3,Audi,Compacte,35000.0,10814.825,11786.109999999999
11190,www.tayara.tn,Diesel,168000.0,5.0,2009.0,2.0,hiver,Manuelle,Tunis,Clio,Renault,Compacte,25000.0,7724.875000000001,8418.65
11191,www.tayara.tn,Essence,176.5,5.0,2012.0,2.0,hiver,Manuelle,Sousse,Fiesta,Ford,Berline,27.0,8.342865,9.092141999999999
11192,www.tayara.tn,Essence,170000.0,8.0,2008.0,2.0,hiver,Manuelle,Ariana,307 CC,Peugeot,Cabriolet,26000.0,8033.870000000001,8755.396
11193,www.tayara.tn,Essence,87900.0,4.0,2012.0,2.0,hiver,Manuelle,Tunis,C1,Citroen,Compacte,24900.0,7693.9755000000005,8384.9754
11194,www.tayara.tn,Diesel,155000.0,6.0,2013.0,2.0,hiver,Automatique,Tunis,DS5,DS,Berline,49000.0,15140.755000000001,16500.554
11195,www.tayara.tn,Diesel,335000.0,10.0,2014.0,2.0,hiver,Manuelle,Tunis,BT,Mazda,4 x 4,33000.0,10196.835000000001,11112.618
11196,www.tayara.tn,Essence,104000.0,5.0,2018.0,2.0,hiver,Manuelle,Ben arous,Fabia,Skoda,Compacte,35000.0,10814.825,11786.109999999999
11197,www.tayara.tn,Essence,300000.0,5.0,2008.0,2.0,hiver,Manuelle,Tunis,Punto,Fiat,Compacte,19000.0,5870.905000000001,6398.174
11198,www.tayara.tn,Essence,67000.0,4.0,2017.0,2.0,hiver,Manuelle,Tunis,Clio,Renault,Compacte,35000.0,10814.825,11786.109999999999
11199,www.tayara.tn,Essence,59600.0,6.0,2019.0,2.0,hiver,Manuelle,Tunis,Leon,Seat,Compacte,64000.0,19775.68,21551.744
11200,www.tayara.tn,Diesel,82696.0,6.0,2019.0,2.0,hiver,Manuelle,Monastir,Dokker,Dacia,Compacte,27000.0,8342.865,9092.142
11201,www.tayara.tn,Diesel,186000.0,6.0,2011.0,2.0,hiver,Manuelle,Tunis,3008,Peugeot,Berline,42000.0,12977.79,14143.332
11202,www.tayara.tn,Essence,130000.0,5.0,2018.0,2.0,hiver,Manuelle,Tunis,Polo,Volkswagen,Compacte,36500.0,11278.317500000001,12291.229
11203,www.tayara.tn,Essence,120000.0,4.0,2000.0,2.0,hiver,Manuelle,Bizerte,Clio,Renault,Compacte,14550.0,4495.8772500000005,4899.6543
11204,www.tayara.tn,Diesel,225000.0,5.0,2011.0,2.0,hiver,Manuelle,Sfax,Golf,Volkswagen,Compacte,41.0,12.668795000000001,13.806586
11205,www.tayara.tn,Essence,200.0,5.0,2009.0,2.0,hiver,Manuelle,Tunis,Clio,Renault,Berline,24500.0,7570.3775000000005,8250.277
11206,www.tayara.tn,Essence,134.0,4.0,2017.0,2.0,hiver,Manuelle,Ben arous,Fabia,Skoda,Compacte,23800.0,7354.081,8014.5548
11207,www.tayara.tn,Essence,20000.0,5.0,2021.0,2.0,hiver,Manuelle,Bizerte,S,Chevrolet,Compacte,6000.0,1853.97,2020.4759999999999
11208,www.tayara.tn,Essence,71000.0,9.0,2011.0,2.0,hiver,Automatique,Ariana,X1,BMW,4 x 4,57000.0,17612.715,19194.522
11209,www.tayara.tn,Essence,200000.0,7.0,2010.0,2.0,hiver,Manuelle,Tunis,Serie 3,BMW,Berline,44500.0,13750.2775,14985.197
11210,www.tayara.tn,Diesel,166780.0,6.0,2011.0,2.0,hiver,Manuelle,Bizerte,508,Peugeot,Berline,42.0,12.97779,14.143332
11211,www.tayara.tn,Essence,195000.0,9.0,2007.0,2.0,hiver,Manuelle,Kairouan,C5,Citroen,Compacte,20.0,6.1799,6.73492
11212,www.tayara.tn,Diesel,0.0,7.0,2000.0,2.0,hiver,Manuelle,Ariana,Scudo,Fiat,Monospace,10500.0,3244.4475,3535.833
11213,www.tayara.tn,Diesel,175000.0,5.0,2011.0,2.0,hiver,Manuelle,Sousse,Megane,Renault,Berline,28500.0,8806.3575,9597.261
11214,www.tayara.tn,Essence,93.0,5.0,2013.0,2.0,hiver,Manuelle,Bizerte,Fiesta,Ford,Compacte,24500.0,7570.3775000000005,8250.277
11215,www.tayara.tn,Essence,223500.0,7.0,2012.0,2.0,hiver,Manuelle,Zaghouan,Tiguan,Volkswagen,Berline,50.0,15.449750000000002,16.8373
11216,www.tayara.tn,Essence,400000.0,5.0,2007.0,2.0,hiver,Manuelle,Ben arous,Punto,Fiat,Compacte,18500.0,5716.4075,6229.8009999999995
11217,www.tayara.tn,Essence,380000.0,5.0,2007.0,2.0,hiver,Manuelle,Sfax,Siena,Fiat,Berline,1.0,0.308995,0.336746
11218,www.tayara.tn,Essence,126.0,5.0,2013.0,2.0,hiver,Manuelle,Zaghouan,Fiesta,Ford,Compacte,25.8,7.972071000000001,8.6880468
11219,www.tayara.tn,Essence,179000.0,7.0,2004.0,2.0,hiver,Automatique,Tunis,One,mini,Berline,25000.0,7724.875000000001,8418.65
11220,www.tayara.tn,Essence,144000.0,4.0,2007.0,2.0,hiver,Manuelle,Ariana,C3,Citroen,Berline,20000.0,6179.900000000001,6734.92
11221,www.tayara.tn,Diesel,267.0,5.0,2012.0,2.0,hiver,Manuelle,Ariana,Megane,Renault,Berline,26500.0,8188.3675,8923.769
11222,www.tayara.tn,Essence,190000.0,5.0,2011.0,2.0,hiver,Manuelle,Nabeul,Grande Punto,Fiat,Compacte,22500.0,6952.387500000001,7576.785
11223,www.tayara.tn,Diesel,269000.0,6.0,2009.0,2.0,hiver,Manuelle,Monastir,Jetta,Volkswagen,Berline,34000.0,10505.83,11449.364
11224,www.tayara.tn,Essence,81000.0,5.0,2018.0,2.0,hiver,Manuelle,Sfax,Clio,Renault,Compacte,38500.0,11896.3075,12964.721
11225,www.tayara.tn,Essence,142000.0,5.0,2012.0,2.0,hiver,Manuelle,Gabes,Fiesta,Ford,Berline,23000.0,7106.885,7745.157999999999
11226,www.tayara.tn,Essence,183000.0,9.0,2013.0,2.0,hiver,Automatique,Ben arous,Classe C,Mercedes-Benz,Berline,61500.0,19003.1925,20709.879
11227,www.tayara.tn,Essence,10.0,5.0,2004.0,2.0,hiver,Manuelle,Ben arous,Polo,Volkswagen,Compacte,13600.0,4202.332,4579.7456
11228,www.tayara.tn,Essence,197500.0,7.0,2007.0,2.0,hiver,Manuelle,Tunis,C4,Citroen,Berline,19500.0,6025.4025,6566.547
11229,www.tayara.tn,Diesel,250.0,7.0,2005.0,2.0,hiver,Manuelle,Kairouan,Berlingo,Citroen,Berline,12500.0,3862.4375000000005,4209.325
11230,www.tayara.tn,Essence,131481.0,4.0,2016.0,2.0,hiver,Manuelle,Ben arous,Corsa,Opel,Compacte,34000.0,10505.83,11449.364
11231,www.tayara.tn,Diesel,106.0,8.0,2016.0,2.0,hiver,Manuelle,Nabeul,Amarok,Volkswagen,Pick up,1.0,0.308995,0.336746
11232,www.tayara.tn,Diesel,190.0,6.0,2013.0,2.0,hiver,Manuelle,Sfax,308,Peugeot,Berline,32500.0,10042.337500000001,10944.244999999999
11233,www.tayara.tn,Essence,184.0,9.0,2011.0,2.0,hiver,Manuelle,Tunis,308,Peugeot,Cabriolet,27400.0,8466.463,9226.8404
11234,www.tayara.tn,Essence,73000.0,5.0,2018.0,2.0,hiver,Manuelle,Bizerte,I 10,Hyundai,Compacte,31800.0,9826.041000000001,10708.522799999999
11235,www.tayara.tn,Diesel,213000.0,5.0,2010.0,2.0,hiver,Manuelle,Nabeul,Combo,Opel,Berline,23000.0,7106.885,7745.157999999999
11236,www.tayara.tn,Essence,200000.0,7.0,2015.0,2.0,hiver,Automatique,Bizerte,A4,Audi,Berline,57000.0,17612.715,19194.522
11237,www.tayara.tn,Essence,191.0,4.0,2002.0,2.0,hiver,Manuelle,Manouba,206,Peugeot,Berline,15800.0,4882.121,5320.5868
11238,www.tayara.tn,Essence,345.0,4.0,2000.0,2.0,hiver,Manuelle,Kasserine,Polo,Volkswagen,Berline,1.0,0.308995,0.336746
11239,www.tayara.tn,Diesel,28600.0,10.0,2010.0,2.0,hiver,Automatique,Tunis,Freelander,Land Rover,4 x 4,68.0,21.011660000000003,22.898728
11240,www.tayara.tn,Diesel,170000.0,10.0,2012.0,2.0,hiver,Manuelle,Ben arous,Navara,Nissan,4 x 4,48000.0,14831.76,16163.807999999999
11241,www.tayara.tn,Essence,116000.0,4.0,2012.0,2.0,hiver,Manuelle,Ariana,500C,Fiat,Cabriolet,29000.0,8960.855000000001,9765.634
11242,www.tayara.tn,Essence,200.0,5.0,2004.0,2.0,hiver,Manuelle,Ben arous,Siena,Fiat,Berline,13500.0,4171.4325,4546.071
11243,www.tayara.tn,Diesel,178.0,5.0,2011.0,2.0,hiver,Manuelle,Bizerte,Qashqai,Nissan,Berline,1.0,0.308995,0.336746
11244,www.tayara.tn,Essence,145000.0,5.0,2014.0,2.0,hiver,Manuelle,Manouba,301,Peugeot,Berline,1.0,0.308995,0.336746
11245,www.tayara.tn,Essence,190000.0,5.0,2008.0,2.0,hiver,Manuelle,Sfax,Astra,Opel,Compacte,26000.0,8033.870000000001,8755.396
11246,www.tayara.tn,Essence,238000.0,4.0,2006.0,2.0,hiver,Manuelle,Monastir,Clio,Renault,Compacte,19400.0,5994.503000000001,6532.8724
11247,www.tayara.tn,Essence,200.0,7.0,2014.0,2.0,hiver,Automatique,Kasserine,Cerato,Kia,Compacte,32.0,9.88784,10.775872
11248,www.tayara.tn,Diesel,30000.0,6.0,2010.0,2.0,hiver,Manuelle,Sfax,C5,Citroen,Compacte,25000.0,7724.875000000001,8418.65
